datetime,count
2011-02-20 10:00:00,92.32
2011-02-20 11:00:00,118.75
2011-02-20 12:00:00,134.78
2011-02-20 13:00:00,160.52
2011-02-20 14:00:00,147.63
2011-02-20 15:00:00,158.36
2011-02-20 16:00:00,155.99
2011-02-20 17:00:00,111.48
2011-02-20 18:00:00,83.96
2011-02-20 19:00:00,71.84
2011-02-20 20:00:00,58.78
2011-02-20 21:00:00,54.13
2011-02-20 22:00:00,49.93
2011-02-20 23:00:00,37.74
2011-02-21 00:00:00,24.39
2011-02-21 01:00:00,19.1
2011-02-21 02:00:00,11.21
2011-02-21 03:00:00,3.65
2011-02-21 04:00:00,3.75
2011-02-21 05:00:00,8.18
2011-02-21 06:00:00,19.33
2011-02-21 07:00:00,66.44
2011-02-21 08:00:00,122.09
2011-02-21 09:00:00,88.79
2011-02-21 10:00:00,81.84
2011-02-21 11:00:00,83.83
2011-02-21 12:00:00,93.63
2011-02-21 13:00:00,74.41
2011-02-21 14:00:00,92.08
2011-02-21 15:00:00,89.12
2011-02-21 16:00:00,90.68
2011-02-21 17:00:00,93.3
2011-02-21 18:00:00,81.26
2011-02-21 19:00:00,70.99
2011-02-21 20:00:00,43.95
2011-02-21 21:00:00,36.05
2011-02-21 22:00:00,28.49
2011-02-21 23:00:00,18.29
2011-02-22 06:00:00,32.12
2011-02-22 07:00:00,89.53
2011-02-22 08:00:00,197.06
2011-02-22 09:00:00,116.87
2011-02-22 10:00:00,48.04
2011-02-22 11:00:00,50.98
2011-02-22 12:00:00,60.08
2011-02-22 13:00:00,69.78
2011-02-22 14:00:00,70.16
2011-02-22 15:00:00,71.7
2011-02-22 16:00:00,75.09
2011-02-22 17:00:00,165.05
2011-02-22 18:00:00,160.34
2011-02-22 19:00:00,99.71
2011-02-22 20:00:00,77.6
2011-02-22 21:00:00,54.46
2011-02-22 22:00:00,34.92
2011-02-22 23:00:00,21.76
2011-02-23 00:00:00,11.7
2011-02-23 01:00:00,5.68
2011-02-23 02:00:00,2.23
2011-02-23 03:00:00,1.47
2011-02-23 05:00:00,5.78
2011-02-23 06:00:00,32.31
2011-02-23 07:00:00,88.47
2011-02-23 08:00:00,202.99
2011-02-23 09:00:00,122.79
2011-02-23 10:00:00,54.85
2011-02-23 11:00:00,60.6
2011-02-23 12:00:00,72.35
2011-02-23 13:00:00,76.35
2011-02-23 14:00:00,77.2
2011-02-23 15:00:00,78.48
2011-02-23 16:00:00,103.91
2011-02-23 17:00:00,217.05
2011-02-23 18:00:00,200.33
2011-02-23 19:00:00,130.65
2011-02-23 20:00:00,77.74
2011-02-23 21:00:00,63.6
2011-02-23 22:00:00,46.13
2011-02-23 23:00:00,30.06
2011-02-24 00:00:00,11.84
2011-02-24 01:00:00,5.33
2011-02-24 02:00:00,2.22
2011-02-24 03:00:00,1.83
2011-02-24 05:00:00,5.44
2011-02-24 06:00:00,35.99
2011-02-24 07:00:00,99.56
2011-02-24 08:00:00,242.62
2011-02-24 09:00:00,127.92
2011-02-24 10:00:00,60.3
2011-02-24 11:00:00,74.39
2011-02-24 12:00:00,87.32
2011-02-24 13:00:00,83.54
2011-02-24 14:00:00,86.0
2011-02-24 15:00:00,50.77
2011-02-24 16:00:00,62.9
2011-02-24 17:00:00,179.09
2011-02-24 18:00:00,161.96
2011-02-24 19:00:00,92.74
2011-02-24 20:00:00,75.92
2011-02-24 21:00:00,61.44
2011-02-24 22:00:00,39.24
2011-02-24 23:00:00,36.62
2011-02-25 00:00:00,12.03
2011-02-25 01:00:00,10.88
2011-02-25 02:00:00,7.97
2011-02-25 03:00:00,2.08
2011-02-25 05:00:00,8.62
2011-02-25 06:00:00,27.25
2011-02-25 07:00:00,81.52
2011-02-25 08:00:00,149.6
2011-02-25 09:00:00,78.66
2011-02-25 10:00:00,50.44
2011-02-25 11:00:00,107.25
2011-02-25 12:00:00,170.45
2011-02-25 13:00:00,170.6
2011-02-25 14:00:00,173.93
2011-02-25 15:00:00,177.05
2011-02-25 16:00:00,116.39
2011-02-25 17:00:00,188.77
2011-02-25 18:00:00,172.09
2011-02-25 19:00:00,112.56
2011-02-25 20:00:00,69.18
2011-02-25 21:00:00,52.9
2011-02-25 22:00:00,42.14
2011-02-25 23:00:00,34.09
2011-02-26 00:00:00,32.18
2011-02-26 01:00:00,21.55
2011-02-26 02:00:00,16.03
2011-02-26 03:00:00,12.08
2011-02-26 04:00:00,2.63
2011-02-26 05:00:00,2.82
2011-02-26 06:00:00,2.75
2011-02-26 07:00:00,10.52
2011-02-26 08:00:00,30.51
2011-02-26 09:00:00,50.36
2011-02-26 10:00:00,105.27
2011-02-26 11:00:00,127.27
2011-02-26 12:00:00,138.98
2011-02-26 13:00:00,146.0
2011-02-26 14:00:00,142.57
2011-02-26 15:00:00,146.14
2011-02-26 16:00:00,147.2
2011-02-26 17:00:00,107.14
2011-02-26 18:00:00,81.44
2011-02-26 19:00:00,65.07
2011-02-26 20:00:00,58.12
2011-02-26 21:00:00,45.25
2011-02-26 22:00:00,45.11
2011-02-26 23:00:00,45.83
2011-02-27 00:00:00,35.06
2011-02-27 01:00:00,28.8
2011-02-27 02:00:00,23.78
2011-02-27 03:00:00,11.8
2011-02-27 04:00:00,4.97
2011-02-27 06:00:00,3.27
2011-02-27 07:00:00,11.38
2011-02-27 08:00:00,33.48
2011-02-27 09:00:00,46.72
2011-02-27 10:00:00,87.62
2011-02-27 11:00:00,123.29
2011-02-27 12:00:00,159.09
2011-02-27 13:00:00,174.73
2011-02-27 14:00:00,197.25
2011-02-27 15:00:00,236.46
2011-02-27 16:00:00,253.47
2011-02-27 17:00:00,112.93
2011-02-27 18:00:00,95.25
2011-02-27 19:00:00,81.21
2011-02-27 20:00:00,63.54
2011-02-27 21:00:00,62.14
2011-02-27 22:00:00,49.33
2011-02-27 23:00:00,41.08
2011-02-28 00:00:00,16.68
2011-02-28 01:00:00,4.25
2011-02-28 03:00:00,1.91
2011-02-28 05:00:00,8.76
2011-02-28 06:00:00,36.79
2011-02-28 07:00:00,110.17
2011-02-28 08:00:00,225.13
2011-02-28 09:00:00,136.32
2011-02-28 10:00:00,79.64
2011-02-28 11:00:00,95.07
2011-02-28 12:00:00,122.98
2011-02-28 13:00:00,95.71
2011-02-28 14:00:00,65.39
2011-02-28 15:00:00,65.4
2011-02-28 16:00:00,85.86
2011-02-28 17:00:00,166.67
2011-02-28 18:00:00,138.37
2011-02-28 19:00:00,100.5
2011-02-28 20:00:00,87.66
2011-02-28 21:00:00,75.58
2011-02-28 22:00:00,34.32
2011-02-28 23:00:00,25.34
2011-03-20 00:00:00,42.24
2011-03-20 01:00:00,35.53
2011-03-20 02:00:00,22.38
2011-03-20 03:00:00,10.97
2011-03-20 04:00:00,2.72
2011-03-20 05:00:00,2.65
2011-03-20 06:00:00,2.39
2011-03-20 07:00:00,20.88
2011-03-20 08:00:00,46.49
2011-03-20 09:00:00,71.68
2011-03-20 10:00:00,124.04
2011-03-20 11:00:00,146.65
2011-03-20 12:00:00,160.77
2011-03-20 13:00:00,169.04
2011-03-20 14:00:00,169.24
2011-03-20 15:00:00,171.97
2011-03-20 16:00:00,167.74
2011-03-20 17:00:00,150.79
2011-03-20 18:00:00,143.18
2011-03-20 19:00:00,106.74
2011-03-20 20:00:00,80.23
2011-03-20 21:00:00,61.75
2011-03-20 22:00:00,51.3
2011-03-20 23:00:00,33.77
2011-03-21 00:00:00,13.77
2011-03-21 01:00:00,7.29
2011-03-21 02:00:00,7.07
2011-03-21 03:00:00,2.53
2011-03-21 05:00:00,5.32
2011-03-21 06:00:00,39.7
2011-03-21 07:00:00,81.02
2011-03-21 08:00:00,243.23
2011-03-21 09:00:00,139.79
2011-03-21 10:00:00,71.78
2011-03-21 11:00:00,83.55
2011-03-21 12:00:00,98.93
2011-03-21 13:00:00,118.8
2011-03-21 14:00:00,115.96
2011-03-21 15:00:00,137.75
2011-03-21 16:00:00,157.61
2011-03-21 17:00:00,357.56
2011-03-21 18:00:00,339.91
2011-03-21 19:00:00,257.37
2011-03-21 20:00:00,177.31
2011-03-21 21:00:00,101.8
2011-03-21 22:00:00,90.53
2011-03-21 23:00:00,54.51
2011-03-22 00:00:00,25.71
2011-03-22 01:00:00,8.79
2011-03-22 02:00:00,7.92
2011-03-22 03:00:00,3.49
2011-03-22 04:00:00,3.14
2011-03-22 05:00:00,11.45
2011-03-22 06:00:00,47.29
2011-03-22 07:00:00,143.18
2011-03-22 08:00:00,256.1
2011-03-22 09:00:00,145.07
2011-03-22 10:00:00,93.04
2011-03-22 11:00:00,97.18
2011-03-22 12:00:00,126.84
2011-03-22 13:00:00,115.07
2011-03-22 14:00:00,110.2
2011-03-22 15:00:00,122.21
2011-03-22 16:00:00,164.15
2011-03-22 17:00:00,356.41
2011-03-22 18:00:00,315.15
2011-03-22 19:00:00,181.97
2011-03-22 20:00:00,129.87
2011-03-22 21:00:00,89.86
2011-03-22 22:00:00,68.57
2011-03-22 23:00:00,38.03
2011-03-23 00:00:00,18.43
2011-03-23 01:00:00,6.1
2011-03-23 02:00:00,4.82
2011-03-23 03:00:00,2.61
2011-03-23 05:00:00,8.07
2011-03-23 06:00:00,45.93
2011-03-23 07:00:00,111.65
2011-03-23 08:00:00,256.29
2011-03-23 09:00:00,146.52
2011-03-23 10:00:00,64.44
2011-03-23 11:00:00,65.79
2011-03-23 12:00:00,73.13
2011-03-23 13:00:00,77.39
2011-03-23 14:00:00,82.86
2011-03-23 15:00:00,85.71
2011-03-23 16:00:00,128.74
2011-03-23 17:00:00,232.69
2011-03-23 18:00:00,179.38
2011-03-23 19:00:00,111.38
2011-03-23 20:00:00,68.81
2011-03-23 21:00:00,50.12
2011-03-23 22:00:00,40.76
2011-03-23 23:00:00,28.15
2011-03-24 00:00:00,11.57
2011-03-24 01:00:00,5.4
2011-03-24 02:00:00,5.14
2011-03-24 03:00:00,2.52
2011-03-24 04:00:00,1.95
2011-03-24 05:00:00,6.79
2011-03-24 06:00:00,41.71
2011-03-24 07:00:00,69.71
2011-03-24 08:00:00,115.21
2011-03-24 09:00:00,134.12
2011-03-24 10:00:00,63.21
2011-03-24 11:00:00,67.33
2011-03-24 12:00:00,85.82
2011-03-24 13:00:00,95.7
2011-03-24 14:00:00,92.21
2011-03-24 15:00:00,83.98
2011-03-24 16:00:00,106.35
2011-03-24 17:00:00,206.25
2011-03-24 18:00:00,187.07
2011-03-24 19:00:00,117.43
2011-03-24 20:00:00,79.9
2011-03-24 21:00:00,60.25
2011-03-24 22:00:00,49.46
2011-03-24 23:00:00,36.14
2011-03-25 00:00:00,15.41
2011-03-25 01:00:00,5.8
2011-03-25 02:00:00,3.2
2011-03-25 03:00:00,2.69
2011-03-25 04:00:00,2.01
2011-03-25 05:00:00,8.55
2011-03-25 06:00:00,42.0
2011-03-25 07:00:00,111.75
2011-03-25 08:00:00,235.19
2011-03-25 09:00:00,145.73
2011-03-25 10:00:00,82.01
2011-03-25 11:00:00,85.07
2011-03-25 12:00:00,99.83
2011-03-25 13:00:00,98.63
2011-03-25 14:00:00,99.81
2011-03-25 15:00:00,98.41
2011-03-25 16:00:00,121.68
2011-03-25 17:00:00,215.83
2011-03-25 18:00:00,206.61
2011-03-25 19:00:00,126.15
2011-03-25 20:00:00,77.97
2011-03-25 21:00:00,65.22
2011-03-25 22:00:00,47.82
2011-03-25 23:00:00,34.89
2011-03-26 00:00:00,36.3
2011-03-26 01:00:00,26.99
2011-03-26 02:00:00,17.83
2011-03-26 03:00:00,9.95
2011-03-26 04:00:00,3.58
2011-03-26 05:00:00,3.72
2011-03-26 06:00:00,9.63
2011-03-26 07:00:00,28.29
2011-03-26 08:00:00,53.96
2011-03-26 09:00:00,85.73
2011-03-26 10:00:00,118.7
2011-03-26 11:00:00,131.34
2011-03-26 12:00:00,144.36
2011-03-26 13:00:00,155.43
2011-03-26 14:00:00,157.77
2011-03-26 15:00:00,161.53
2011-03-26 16:00:00,157.46
2011-03-26 17:00:00,150.75
2011-03-26 18:00:00,137.71
2011-03-26 19:00:00,96.89
2011-03-26 20:00:00,59.89
2011-03-26 21:00:00,51.74
2011-03-26 22:00:00,46.24
2011-03-26 23:00:00,34.0
2011-03-27 00:00:00,39.16
2011-03-27 01:00:00,24.16
2011-03-27 02:00:00,20.42
2011-03-27 03:00:00,10.94
2011-03-27 04:00:00,5.08
2011-03-27 06:00:00,6.44
2011-03-27 07:00:00,43.6
2011-03-27 08:00:00,50.77
2011-03-27 09:00:00,75.44
2011-03-27 10:00:00,111.32
2011-03-27 11:00:00,123.95
2011-03-27 12:00:00,135.36
2011-03-27 13:00:00,146.61
2011-03-27 14:00:00,156.84
2011-03-27 15:00:00,160.44
2011-03-27 16:00:00,170.34
2011-03-27 17:00:00,146.71
2011-03-27 18:00:00,123.94
2011-03-27 19:00:00,95.17
2011-03-27 20:00:00,53.09
2011-03-27 21:00:00,45.41
2011-03-27 22:00:00,42.51
2011-03-27 23:00:00,33.73
2011-03-28 00:00:00,12.01
2011-03-28 01:00:00,4.35
2011-03-28 02:00:00,3.0
2011-03-28 03:00:00,2.12
2011-03-28 05:00:00,7.23
2011-03-28 06:00:00,41.3
2011-03-28 07:00:00,113.32
2011-03-28 08:00:00,213.76
2011-03-28 09:00:00,129.85
2011-03-28 10:00:00,64.48
2011-03-28 11:00:00,65.58
2011-03-28 12:00:00,77.68
2011-03-28 13:00:00,83.89
2011-03-28 14:00:00,89.41
2011-03-28 15:00:00,87.88
2011-03-28 16:00:00,115.9
2011-03-28 17:00:00,248.38
2011-03-28 18:00:00,225.87
2011-03-28 19:00:00,136.63
2011-03-28 20:00:00,93.22
2011-03-28 21:00:00,72.53
2011-03-28 22:00:00,50.23
2011-03-28 23:00:00,28.94
2011-03-29 00:00:00,13.92
2011-03-29 01:00:00,2.56
2011-03-29 02:00:00,3.84
2011-03-29 03:00:00,2.8
2011-03-29 04:00:00,1.78
2011-03-29 05:00:00,6.18
2011-03-29 06:00:00,43.79
2011-03-29 07:00:00,115.57
2011-03-29 08:00:00,233.6
2011-03-29 09:00:00,138.47
2011-03-29 10:00:00,72.25
2011-03-29 11:00:00,76.1
2011-03-29 12:00:00,90.88
2011-03-29 13:00:00,86.15
2011-03-29 14:00:00,90.38
2011-03-29 15:00:00,98.3
2011-03-29 16:00:00,114.57
2011-03-29 17:00:00,262.7
2011-03-29 18:00:00,245.26
2011-03-29 19:00:00,155.49
2011-03-29 20:00:00,95.9
2011-03-29 21:00:00,79.0
2011-03-29 22:00:00,58.12
2011-03-29 23:00:00,29.69
2011-03-30 00:00:00,15.61
2011-03-30 01:00:00,8.5
2011-03-30 02:00:00,4.18
2011-03-30 03:00:00,3.24
2011-03-30 04:00:00,3.36
2011-03-30 05:00:00,8.09
2011-03-30 06:00:00,46.27
2011-03-30 07:00:00,135.44
2011-03-30 08:00:00,265.27
2011-03-30 09:00:00,152.58
2011-03-30 10:00:00,78.13
2011-03-30 11:00:00,78.33
2011-03-30 12:00:00,90.93
2011-03-30 13:00:00,95.0
2011-03-30 14:00:00,83.25
2011-03-30 15:00:00,54.23
2011-03-30 16:00:00,66.61
2011-03-30 17:00:00,135.72
2011-03-30 18:00:00,140.72
2011-03-30 19:00:00,93.17
2011-03-30 20:00:00,61.62
2011-03-30 21:00:00,60.47
2011-03-30 22:00:00,36.24
2011-03-30 23:00:00,27.71
2011-03-31 00:00:00,8.12
2011-03-31 01:00:00,4.71
2011-03-31 02:00:00,4.1
2011-03-31 03:00:00,2.54
2011-03-31 04:00:00,2.28
2011-03-31 05:00:00,7.71
2011-03-31 06:00:00,30.71
2011-03-31 07:00:00,75.85
2011-03-31 08:00:00,183.56
2011-03-31 09:00:00,84.81
2011-03-31 10:00:00,51.63
2011-03-31 11:00:00,56.87
2011-03-31 12:00:00,61.85
2011-03-31 13:00:00,70.59
2011-03-31 14:00:00,67.66
2011-03-31 15:00:00,48.85
2011-03-31 16:00:00,92.62
2011-03-31 17:00:00,186.24
2011-03-31 18:00:00,172.05
2011-03-31 19:00:00,126.8
2011-03-31 20:00:00,63.72
2011-03-31 21:00:00,60.57
2011-03-31 22:00:00,36.33
2011-03-31 23:00:00,33.75
2011-04-20 00:00:00,27.81
2011-04-20 01:00:00,8.29
2011-04-20 02:00:00,7.76
2011-04-20 03:00:00,4.27
2011-04-20 04:00:00,4.87
2011-04-20 05:00:00,12.55
2011-04-20 06:00:00,48.53
2011-04-20 07:00:00,157.74
2011-04-20 08:00:00,352.36
2011-04-20 09:00:00,156.82
2011-04-20 10:00:00,117.01
2011-04-20 11:00:00,119.29
2011-04-20 12:00:00,143.13
2011-04-20 13:00:00,141.37
2011-04-20 14:00:00,137.46
2011-04-20 15:00:00,137.41
2011-04-20 16:00:00,211.29
2011-04-20 17:00:00,358.77
2011-04-20 18:00:00,354.6
2011-04-20 19:00:00,288.98
2011-04-20 20:00:00,186.35
2011-04-20 21:00:00,143.13
2011-04-20 22:00:00,116.79
2011-04-20 23:00:00,72.43
2011-04-21 00:00:00,33.45
2011-04-21 01:00:00,15.31
2011-04-21 02:00:00,12.87
2011-04-21 03:00:00,4.4
2011-04-21 04:00:00,3.76
2011-04-21 05:00:00,7.52
2011-04-21 06:00:00,49.74
2011-04-21 07:00:00,145.34
2011-04-21 08:00:00,257.92
2011-04-21 09:00:00,156.32
2011-04-21 10:00:00,94.77
2011-04-21 11:00:00,120.21
2011-04-21 12:00:00,143.81
2011-04-21 13:00:00,136.27
2011-04-21 14:00:00,121.41
2011-04-21 15:00:00,121.8
2011-04-21 16:00:00,161.83
2011-04-21 17:00:00,325.67
2011-04-21 18:00:00,308.47
2011-04-21 19:00:00,207.3
2011-04-21 20:00:00,163.74
2011-04-21 21:00:00,115.95
2011-04-21 22:00:00,74.95
2011-04-21 23:00:00,43.47
2011-04-22 00:00:00,25.66
2011-04-22 01:00:00,19.99
2011-04-22 02:00:00,9.41
2011-04-22 03:00:00,6.15
2011-04-22 04:00:00,4.55
2011-04-22 05:00:00,7.94
2011-04-22 06:00:00,50.34
2011-04-22 07:00:00,128.53
2011-04-22 08:00:00,266.36
2011-04-22 09:00:00,99.22
2011-04-22 10:00:00,97.0
2011-04-22 11:00:00,82.83
2011-04-22 12:00:00,88.64
2011-04-22 13:00:00,77.83
2011-04-22 14:00:00,28.17
2011-04-22 15:00:00,77.11
2011-04-22 16:00:00,96.67
2011-04-22 17:00:00,120.33
2011-04-22 18:00:00,95.59
2011-04-22 19:00:00,79.79
2011-04-22 20:00:00,69.83
2011-04-22 21:00:00,54.81
2011-04-22 22:00:00,46.61
2011-04-22 23:00:00,41.56
2011-04-23 00:00:00,33.33
2011-04-23 01:00:00,24.59
2011-04-23 02:00:00,20.88
2011-04-23 03:00:00,16.15
2011-04-23 04:00:00,6.35
2011-04-23 05:00:00,6.22
